,Equity,Rates,Credit,FX,Commodity,TrueRegime
2021-04-16,-0.008805509635171734,0.0011949478704714207,0.014515736021992087,-0.011166585908378055,-0.04065013933385475,2
2021-04-19,0.0009942687743065138,0.00271860008410354,0.000923990789524062,-0.0015732299696581647,-0.01010503839884037,0
2021-04-20,-0.002991260203258576,-0.0012280945831622191,0.005501171939166759,-0.005182870491149737,-0.014357671051893037,1
2021-04-21,-0.0028756943304390787,0.0018406088535811971,-0.0012279156755358814,-0.0021746929189595363,-0.0017455323798707173,1
2021-04-22,-0.0005011196433379128,0.0016061190462154985,0.0005440957755662907,0.004218251589788917,0.003721742395608273,0
2021-04-23,-0.0016149034260425374,-0.0004056183512144776,0.001453131550304704,-0.0007144842103966802,-0.01580350752389549,0
2021-04-26,0.0398527414761949,-0.0040912535754610985,0.0009488028996025474,0.018218485583675934,0.06331390167668566,2
2021-04-27,0.008724139543583373,0.0035783933062505553,0.004989811924664144,-0.0008364299677849647,0.006525285340390734,0
2021-04-28,-0.0007020448845477516,0.001188161841426159,0.0012461798258964147,-0.007717660547813737,-0.012734682739535487,0
2021-04-29,-0.0005122112337662052,0.00014772413379484067,0.004410393924209622,0.006550230954350379,0.01827630646782187,1
2021-04-30,-0.003992201381372611,0.0016658445480231831,-0.0011323594979075592,-0.002131730368729779,-0.017745063860820535,1
2021-05-03,0.00785103535494342,0.0031820993635322957,-0.0009204633379184138,0.038505446417327484,-0.016572322791154174,2
2021-05-04,0.0023119087868375835,0.0016743791114483264,2.8585929873063855e-05,-0.00045196964682381487,0.015259668500647021,0
2021-05-05,0.0021175402754163427,0.0032662104689871094,0.006655618179149652,-0.0034957237535643256,0.0044772215391705285,0
2021-05-06,-0.00020732804709715458,0.0004595247479892337,0.003999301337000331,-0.0020790063709886187,-0.010903265038133055,0
2021-05-07,-0.0075163892020988915,-0.0019399280080404984,0.00037093594176317436,-0.0069565133693347105,0.004116899410045282,0
2021-05-10,-0.0015905154487384156,-0.0014961309860643715,-0.00259504511869959,-0.0020095559514782036,-0.0012674225841481177,0
2021-05-11,-0.0035666268319366704,0.007074297925508006,-0.001413721312404668,-0.00524419002088971,-0.008944098360254261,0
2021-05-12,0.008508311714588455,-0.000840729366666689,0.0009172873657508703,-0.002170295659623172,0.008546656080995295,0
2021-05-13,-0.0006603997187075855,-0.005328080017435805,0.004117582206426132,-0.006893846967064635,0.010837359188804331,0
2021-05-14,0.00255942033794234,0.0009082472140469633,-0.001727458171834656,0.002559475756938977,0.005603798634079353,0
2021-05-17,-0.003309251637444953,-0.0060660576235287,0.004074823318628919,0.004247637233289535,-0.02398798383182852,1
2021-05-18,0.021149357719505376,-0.009114465780033023,0.009826953442094815,-0.0023241262774848243,-0.03661663023597146,1
2021-05-19,-0.0015723908858918648,0.000972684228425503,0.0035515164332107583,-0.0007203929312452515,0.003870422715675768,0
2021-05-20,-0.010826252803341723,0.0009502039194918336,-0.004695643546309652,-0.0071620534411296856,0.0050010815443262075,0
2021-05-21,-0.009103927175315777,-0.005664505456217137,-0.002803272292293512,-0.0039279277386809735,-0.0010588413775995094,0
2021-05-24,-0.007287184388436707,0.002485694590558147,-0.006809692611327995,-0.0023600714801984483,-0.007512172034021512,1
2021-05-25,-0.004464902068594359,0.0006209358131725788,0.0036818512167280147,-0.0020682352791913288,-0.000795050920043863,0
2021-05-26,0.005959925387379872,-0.002198435354232814,0.0005198489923890271,-0.0035767087873877796,9.15799477885817e-05,0
2021-05-27,0.003656983565322159,-0.0010590009303545864,0.0026936732585879338,-0.0018087479369599906,0.005588323793050831,0
2021-05-28,0.008510561867395391,0.002108793958419298,-0.0037193533713928816,-0.0015072132848770842,-0.004517179369749151,0
2021-05-31,-0.004696852469149112,0.0047496364988866046,-0.003321249715004631,-0.008222192125339433,0.010069478007776128,0
2021-06-01,-0.008917633135738588,-0.0001974503354816619,-0.0009372413932598365,-0.002922679896767136,-0.012220452815380338,0
2021-06-02,0.00285650641315417,-0.0005281797978753209,-0.004177418059998879,-0.007442151252137913,-0.009025732670712832,0
2021-06-03,2.171878818768455e-05,0.0005031568417792729,0.004223733702572208,-0.001603769777949943,-0.01647126050076637,1
2021-06-04,-0.014713256405012143,0.00322911194106458,-0.0040582944066715945,-0.0027239308125291462,-0.0016923396804344383,1
2021-06-07,0.0201912101062796,-0.003735501958676708,0.009061881006626207,0.006171519579991799,0.009023205270216975,1
2021-06-08,0.013660746816506517,0.0019218415134632503,-0.001287615332337311,0.007355165018275667,0.00974227106737629,0
2021-06-09,0.010349109870894437,-0.004567748007385723,0.0008712016754010741,0.016084486993471866,-0.0017890775788524896,1
2021-06-10,-0.0028865973621816756,0.0026420681044407777,0.0009445108844536584,0.011054615044396589,0.003753774940833754,0
2021-06-11,8.599793389488055e-05,-0.000512744273499515,-0.0035667519390312746,0.0011070878617973642,-0.013578696124897928,0
2021-06-14,0.0064194777819569435,0.00039139498331309977,-0.004401903372814259,-0.002109465887610579,0.005694206439647252,1
2021-06-15,-0.0025606814384790564,-0.0027797150893961757,0.0011520745554006295,0.0074946078331254214,-0.023829690099650958,0
2021-06-16,-0.006771855351591362,3.054527444702854e-05,-0.0026507675144019326,-0.006630956988070814,-0.01983369316762487,0
2021-06-17,-0.010783654505099678,0.0006349987721118853,-0.003241033003398415,-0.016591059052554185,-0.005406600069231631,1
2021-06-18,-0.0069467325694304504,-0.0019822950822047246,-0.0048081676730483535,-0.001585295171522499,-0.0015585661364938457,1
2021-06-21,-0.004770956752214941,-0.005205331594705282,-0.02438163183736677,-0.023570665000532183,0.026962127560691086,2
2021-06-22,-0.010560370389418592,-0.0007315313715121175,0.0026968914537557846,-0.0037483388915113772,-0.010157195833312925,0
2021-06-23,-0.004519222036064488,-0.0011151603101523053,-0.00243018931439874,-0.0015466536557179856,-0.005187006111622244,0
2021-06-24,0.004663550577316151,-0.0010051112360994674,-0.01629685749483777,0.007524370823052038,0.008451130089408109,1
2021-06-25,0.0011229281479528208,-0.0013970469529242767,0.0009378291633349924,0.0009856215385143547,0.005973448855512513,0
2021-06-28,0.003999752211373664,0.01554846399836786,-0.002045256530458027,-0.0058116397246691905,0.017195306942369672,1
2021-06-29,-0.0023868401187056116,-0.0036428717723200337,0.007452006046715142,0.0018141928116357628,0.024255505063598637,0
2021-06-30,-0.0007479102454503209,-0.0016901464633248167,0.003191785020868359,-0.0021238757961685763,-0.012117238971956185,0
2021-07-01,-0.0034220179415082176,-0.0018557094989310888,0.001620459824173983,-0.006877861067045897,0.005661510377566038,0
2021-07-02,-0.00698435499301341,0.0021524109884206474,0.001674182808233631,-0.0021120782187190445,0.012784325395134213,1
2021-07-05,0.0007512012650460254,0.0039951842071772855,-0.003947665882444455,-0.0031231163140350974,-0.008384272616449622,0
2021-07-06,-0.002335224242779497,0.00019165584999041453,0.0015309975861400496,0.0016734100493997824,0.00017802083666434006,0
2021-07-07,-0.008025777026654551,0.0033293323430172266,-0.009948901863760892,0.004290527079970065,-0.006132042538882696,0
2021-07-08,0.0064038196008565544,0.0032927207034052,-0.004489007792626748,0.0006212771077074888,-0.00274649238085575,0
2021-07-09,-0.0007802571658998801,-0.0007757174434398063,0.0010802655936163435,-0.0064023599274079905,-0.002453912445295326,0
2021-07-12,0.005349209593336967,-0.00023633126517605144,0.004860630568876131,-0.0037313676644377893,0.007340006182031297,1
2021-07-13,-0.0018354025567995048,-8.729331718367972e-05,-0.0001191361485141297,-0.00010014831971582718,-0.024085825214697577,0
2021-07-14,-0.0014778304812344452,-0.0006700915158134067,0.002009009210148157,-0.001121133440425966,-0.009132512993181038,1
2021-07-15,0.005500797428778199,-0.0004287278262973878,-0.0020154639472919475,0.00023335441840545166,0.02116383714364443,1
2021-07-16,-0.010345532412999675,0.0024224796011314605,-0.0015742211505905934,0.004044738111968739,0.0014410480587957214,0
2021-07-19,0.004822260466854758,0.0006021661208767297,9.590435865731889e-05,0.001889097941995709,-0.016262563744059,0
2021-07-20,0.014295029082664175,-0.00031523771302806,0.004432075098975943,-0.002881162240177019,-0.001156444079923545,1
2021-07-21,0.007735899667588863,0.002947686546388747,0.005374976728345505,0.00149060208506296,0.051414264615908346,0
2021-07-22,0.0061397422355161605,-0.0003670115665093273,0.00013571663521065518,-0.0011804434805522256,0.013212843945306111,0
2021-07-23,0.0002259113207122196,-0.0040656341090493445,-0.01111279126413856,-0.0016219938094144046,-0.04927082088549584,2
2021-07-26,-0.059742031537119045,0.007736248684325096,0.0184885693453573,-0.00832432564220629,0.04816689142926293,2
2021-07-27,0.005936066551991938,0.0004386488160147339,-0.0015567356897835374,0.006793026518326628,0.008582267586881867,1
2021-07-28,-0.00020771830201691085,0.0037977929235120363,0.0028745813663303135,-0.0002303121860962988,0.021766823567674454,0
2021-07-29,-0.011063525679176072,-0.00133014934782305,-0.004951846803351666,0.007247864701065471,-0.016170158910845858,1
2021-07-30,-0.007308324504440631,8.892630758926867e-05,0.002435660842897391,-0.0027063830265452596,0.002040120831533944,1
2021-08-02,-0.0005783195391983872,-0.0025523512848663896,0.002555531048324262,0.004364587397675118,0.0015274918570425942,0
2021-08-03,0.012069006291258974,-0.0010912408945991596,0.002086855309454673,0.002165471067344724,0.009870009584556489,1
2021-08-04,-0.02408003458211595,0.0013940335159689165,-0.004568180515758631,-0.005777866448080923,-0.003584499353444194,0
2021-08-05,-0.0015054920171675887,-0.00400471606889836,-0.005094787260926639,0.0007984897050707041,-0.00285198329355835,0
2021-08-06,-0.01086634022253111,0.0005958054762635708,-0.00449814281542166,-0.002557513703436216,-0.017157797086957915,0
2021-08-09,0.0006563970466408694,-0.0009853503225034591,-0.0013100739466062373,-0.0008044319716088845,0.002658574412373217,0
2021-08-10,0.003222192002807086,-0.0029555528704723866,0.0015885909642304173,0.0006348508147998273,0.0031477676020279194,0
2021-08-11,-0.0066066792723252655,-0.0006045553977954681,-0.013707305874311682,0.0027034913803181087,-0.011253642903453273,1
2021-08-12,-0.0505720233456743,-0.008433949967608543,-0.011222878686621376,-8.576617210139876e-05,-0.012472103148865847,2
2021-08-13,-0.007199262670749814,0.001345302724036157,-0.0022277174142356386,-0.0015486328437081813,-0.0016759190949752485,0
2021-08-16,-0.01827301163084475,0.0004110437868388565,0.006952292854969035,0.0020344979872158916,0.011896000381141707,1
2021-08-17,-0.03283581056685733,0.006016556259580214,-0.010333034355929019,-0.01901482493420288,-0.07803619109892966,2
2021-08-18,-0.001314276475427536,0.0029581729284738167,0.0020346893913291784,-0.005085240985784702,0.020587326288999005,0
2021-08-19,0.0003265334363673994,0.0023143356902969063,0.0018389161625986354,0.0022495892154482623,-0.002615851655303294,0
2021-08-20,-0.004583125848930544,0.00036114238304095015,0.0037181769126853276,0.001995233568787028,0.002173483775864471,0
2021-08-23,0.0061186465844131985,0.0014647690745519324,0.0017992355299314502,8.979225608150006e-05,-0.003929765695791935,0
2021-08-24,-0.0018015565251710435,0.009004271265439573,0.0022511217898930147,0.0013107079984915767,-0.009584545821580545,1
2021-08-25,-0.007381611641350749,0.0014494233463605798,0.0021517004983472475,-0.006716546582296927,-0.002063019089436655,0
2021-08-26,0.01718936274239573,-0.003758099015330221,0.00546198842845003,0.0026390847144804894,-0.0006767977147774609,0
2021-08-27,-0.003640074529803269,-0.00024952199521910705,0.0017873118553657366,-0.00524800121161318,0.001191094091980349,0
2021-08-30,0.0038997725855958697,-0.0023563886200689,0.006530021820912931,0.0030277046267123556,-0.006252935002105521,0
2021-08-31,0.0038200352036284204,-0.0005423075604194262,-0.004058997524950129,-0.0005461862096383963,-0.014492228897980833,1
2021-09-01,-0.002142126338175311,0.0026751572066998387,-0.0028026252039691562,-0.0016638949060968082,-0.015282942670726645,0
2021-09-02,-0.0016511245635285631,-0.0020464067973691115,-0.003695813883200229,-0.0010544934759103715,-0.008983254772048662,0
2021-09-03,0.010115644246195817,-0.0015115530905440093,0.006462061460522461,0.004969013583382917,0.01075663697563999,0
2021-09-06,0.0009536313073121615,0.0016160819485832641,0.0007734723932818537,0.0075160271969646805,-0.0011312048517397226,0
2021-09-07,0.007019372829375406,0.0032195055172853522,0.007801962909214181,0.0004416657440801694,-0.009581647065587541,1
2021-09-08,0.0005498348557270041,-5.909144279440514e-05,0.008364186934084455,-0.0007187293316652299,-0.0015547501390838821,0
2021-09-09,0.0035305602652582835,0.0027389021890030815,0.0011724661313160063,-0.0007320963017608172,0.002795118911981609,0
2021-09-10,-0.00019345741493769565,0.002669667564993438,0.006843311358957116,0.005494350640857431,-0.014498595627469473,0
2021-09-13,0.003373911792862781,3.267902945060846e-05,0.0015131095352075574,-0.004039626815627056,0.004459166387670792,1
2021-09-14,-0.013872428769030005,0.001232288417586822,-0.002576090890848888,0.0034245963201116956,-0.008419700682544906,1
2021-09-15,-0.0002015926063626818,-0.0032861329588926643,-0.0009719330023202708,0.0023596158596228198,0.01845146636348946,1
2021-09-16,-0.010742892626931176,-0.002997915712504737,-0.001261961490063811,0.0026170482884379643,-0.00491388377973675,1
2021-09-17,0.008062108930494192,-0.00696547024951496,-0.002275425130554086,0.006373953492864029,0.011847545493446127,1
2021-09-20,0.0029449893076251886,-0.0005727340353408472,-0.0007406449042457532,-0.00034079457602017573,-0.011180955797736942,0
2021-09-21,0.006177381217226135,-0.0027140621907697565,-0.00011844301198786071,-0.003558796879820371,0.0015930273615184227,0
2021-09-22,3.267041565727146e-05,0.0017903169859008001,0.004327449707103385,-0.00016529808132936764,-0.0008960728353381727,0
2021-09-23,-0.004289019567651361,0.00011437044974312762,-0.002102742683262538,-0.0011396291137306693,-0.0039650053916048785,0
2021-09-24,-0.016377609046999687,-0.0008758211807453031,-0.015230225132573326,-0.003509724217678926,-0.036064326248299444,1
2021-09-27,0.0017290616975563933,9.34010197588267e-05,0.0005636717258901459,-0.004939040101978957,0.002916829795484342,0
2021-09-28,0.015195056495932604,-0.0018891707114641523,0.002167207931673713,0.001776972245971351,0.015884449303703103,1
2021-09-29,-0.0052870232147983936,0.0017216316077075097,0.005203624283321919,-0.0024256752635955594,-0.004014380625009421,1
2021-09-30,0.005994963373896531,-6.900556874016436e-05,0.0014869475958160894,0.005059418493150251,-0.0021022724819765243,0
2021-10-01,-0.012506160783163647,0.0022878670112720556,-0.0037217926561201146,-0.012003069237479591,-0.01852013098040825,1
2021-10-04,0.003853303703848598,-0.005475313930211597,-1.4949498442250468e-05,0.004882857088213714,0.007644777929990702,1
2021-10-05,-0.0033566817604723993,0.0024880722308194343,-0.002528662479317788,0.010433371282629535,0.004582900311514741,1
2021-10-06,0.0018041709353023873,0.0007278036441204243,-0.0016936280337916728,0.002730101997064588,-0.00038119551969800444,0
2021-10-07,0.010480059337964847,0.002630398401837134,0.003533862064655377,0.003150251249033983,0.0028778092435380303,0
2021-10-08,0.003639163118122473,-0.0005755086508819249,0.0015578508897339928,0.00340841300734737,0.007398320636325822,0
2021-10-11,-0.011838194888079849,-0.0008137241353664305,-0.00017096378757450523,0.00016337016500833526,-0.012169003784181948,0
2021-10-12,0.008225035072698669,-0.0044973710115215814,0.004669067914907111,0.00047777434298350784,0.007728214184243084,0
2021-10-13,0.005524603931902149,0.0022726399123702266,-0.006347442008315768,-0.005017778180008333,0.006771338282869283,1
2021-10-14,0.010875181396944794,-0.006482816493396989,0.0008626491504498693,-0.0016549917029730398,-0.0057359307573106805,1
2021-10-15,-0.004773942756596446,-0.0030570406742579668,0.00012437005285660722,0.0010588204956516953,0.0076452318077545245,0
2021-10-18,-0.0073884619288871484,0.0008724711681701169,0.0008680458466713315,-0.0027134099026247054,-0.00011513926888793169,0
2021-10-19,-0.006173252934934745,0.00037819047770532195,0.0016507893089528723,-0.0020076694612266395,-0.003699003635324095,0
2021-10-20,-0.010579715111757999,0.0015417051949701212,-0.0008289739194609455,0.00272690957829704,-0.008264201368149596,0
2021-10-21,-0.04148087945919727,0.0030707275396008636,0.004091450440673109,-0.0010506835621841382,-0.005497158266490685,2
2021-10-22,0.002736536342446167,-0.010340329561439023,-0.0004367758113796111,0.003937026369518184,0.008651170603006225,0
2021-10-25,-0.00559768897101954,-0.0006741886555584814,-0.0024191464109642553,-0.002985112729320845,0.0027296074101900657,0
2021-10-26,0.001102623316040906,-0.00021377242414572946,-0.0005482618835710145,0.0041353468293314,-0.016848484641386198,1
2021-10-27,-0.0022745838257612594,0.0011930560778877764,0.0017794174612955184,0.0012484431532243487,-0.009958047640243217,0
2021-10-28,0.008690626419913377,-0.0015956419666790667,0.0033296331150010298,0.0018046931002775723,0.00723882915646801,0
2021-10-29,0.0030263052265366596,0.0017721496761380709,-0.0007575927663177946,-0.007867663120163036,-0.037898380251519544,1
2021-11-01,0.024958067912017396,-0.009204591392847088,0.0065154405074857435,0.0060413101602993565,-0.0075904315851626205,1
2021-11-02,0.019604127666300607,-0.0020853845613004085,0.00032843963692520814,-0.01032047643093471,0.0049602801767988924,2
2021-11-03,0.006504279920075248,0.0019783951416477486,0.004362796333080268,0.000614560726299743,-0.006867840921957129,1
2021-11-04,-0.0017623391324808834,0.005954628772526049,-0.008689412267976017,-0.0016204572927759273,-0.016885825750079828,0
2021-11-05,0.029027458657153372,-0.006086364194294278,0.009011967494971147,-7.392102231240422e-05,0.007966798887623814,1
2021-11-08,0.0016289844837886868,-0.00023534913480520662,-0.0059673206873314295,0.005483609898465557,0.022454194436075547,1
2021-11-09,0.0063619545043370005,-0.0020658440723990493,-0.0012113432684385755,-0.006009066953887205,-0.004404992905647361,1
2021-11-10,-0.021757232275054775,0.019031899311454326,-0.031812833978542336,-0.0019498184929557553,0.05387784705506644,2
2021-11-11,-0.009569632372528305,0.0038951574054444152,-0.0019383208832824555,0.003446625538492715,0.01362952136451861,1
2021-11-12,-0.013076026513963553,-0.005510879137930774,0.0019823323599105036,-0.002246206930111406,-0.01222400682431487,1
2021-11-15,-0.00660109045105514,0.0037435892288332022,-0.0016707080044165341,0.003416419521697474,-0.0019042815528355897,0
2021-11-16,0.01158693493923917,0.002322728805243004,0.004003786292028895,-0.00036641109681856355,0.007180233003806651,1
2021-11-17,-0.00026151982896760814,0.0016704606185223645,-0.0013457730241522258,0.0016068368160248115,-0.00012546444856557874,0
2021-11-18,0.006311524410008797,5.626200234522346e-05,0.000772094792538179,-0.0025356967385637905,0.0051668368841113,0
2021-11-19,0.000677367158543079,0.00024739447246721066,0.003932754300457298,0.007537055889813765,0.0047385176494006715,1
2021-11-22,-0.008251298497730087,0.011170484226634607,-0.017999535709061616,-0.029845840947684988,0.007563328915343058,2
2021-11-23,0.03145577388108608,-0.0017818969630272713,0.009516138460680185,-0.004516799499467265,0.008753276871957169,2
2021-11-24,0.002660500683907206,0.000722042718111232,0.0035469434076072963,0.0023859741392484647,0.0036665652955903284,0
2021-11-25,-0.009540490243499431,-0.0015882663590317124,0.0030455362455029103,0.007017717260341754,0.00021301593371084163,1
2021-11-26,0.010686336428775096,0.003952611057496297,0.010984246540514834,0.011115005872991317,0.011955218220535824,1
2021-11-29,0.009011291471583891,-0.0007231437505801471,0.0034847657669362393,-0.0007405198616381592,0.004103922797417362,0
2021-11-30,-0.010274149794550687,0.0023323837422497156,-0.0027463444989125393,0.0009559037758607868,0.015690043464447193,0
2021-12-01,0.0032921670025232923,0.0029430048466885916,-0.00011109974203764344,0.0011145320127929708,0.006701876171830874,0
2021-12-02,-0.006245174932985509,0.0061304661995060464,0.004559555639272256,-0.002115553000225027,-0.008454175427805721,1
2021-12-03,0.004489868488752349,0.0017469255603315178,0.0015214392357273468,0.002402038724432981,0.008419063134278867,0
2021-12-06,-0.03017499441072807,0.004006369671102613,-0.014813200723908395,0.0029393933888291895,-0.009665789349104588,2
2021-12-07,-0.0010015135421953209,-0.006121659824980576,-0.004583783401009713,-0.004757328750811165,0.002378439398089373,0
2021-12-08,0.0072439139200476885,-0.011825172127497905,-0.018259613875396187,0.016561241988584822,-0.03945907791796882,2
2021-12-09,-0.0011420269568173287,8.028220966571854e-05,0.006006714935045832,-0.0034701967830271328,-0.0014569616121411849,0
2021-12-10,0.0026658362780804267,-0.002324540899622189,0.007555780654788699,-0.002934510418332189,-0.0006744132311700291,1
2021-12-13,-0.0043344929165535905,-0.007148423047461055,-0.001864039267479407,-0.002019224499616222,-0.002399624681725615,0
2021-12-14,-0.0036084169958697375,0.0004680998569402533,0.0006750442729270387,0.0004923951449122454,-0.0037763228458469944,0
2021-12-15,0.010271265377279648,-0.0030795044585690185,-0.010472218896253356,0.001637085589236463,0.010812105174908755,1
2021-12-16,0.008483368959187517,-0.003942851157458598,-0.024507101361570666,-0.007257851302225269,-0.01581890443739738,2
2021-12-17,0.010804679777307456,-0.0034622867152166803,0.004978946153018147,0.005210294493548565,0.005110252228054752,1
2021-12-20,0.0017849741119198297,-0.00020828628385446987,-0.013067682769022846,-0.0015082966730993247,-0.009112902372594867,0
2021-12-21,0.005717880916468982,0.00018258379578666277,0.0006658571796366547,-0.00027703611265896856,0.003885367543338168,0
2021-12-22,0.02284844247683186,-0.002248137180346582,0.006107296735859887,0.004929865731204207,0.02026901031683268,0
2021-12-23,0.0035281173955336925,-0.0017681956715955237,0.002922108625769336,-0.003694278188361612,-0.011349590011368359,0
2021-12-24,-0.02762440508603724,0.007057417470526596,-0.010055265243453654,-0.005322007328330434,-0.0036967735011405726,1
2021-12-27,-0.022305351684841726,0.0010183117786961133,-0.006974091348729275,-0.0006609349556547201,-0.010573791551459735,1
2021-12-28,-0.0013055948077849175,0.005450278253838287,0.0034926883068115092,-0.01137891225918142,-0.016367544796214967,1
2021-12-29,-0.0031869272391884577,-0.0021430762327170052,-0.007888013911018643,-0.005292170039727771,0.0093160838228507,1
2021-12-30,-0.006596132577285688,0.002984381098731608,0.005025783542841276,-0.002201890678723239,-0.011111033760156598,1
2021-12-31,0.0010349922259003642,-0.002648471859121102,0.005253433264533959,0.002621557171681393,-0.0048583325302481,1
2022-01-03,-0.0089134211597883,-0.0020353903441930965,-0.010363534201827777,0.0027532519298693325,0.015544559945011737,0
2022-01-04,0.004454623772532361,-0.0010058284094376457,0.002524558876287071,0.00045643939362741094,0.0015249531104795557,0
2022-01-05,0.01362848602489124,0.006254699376229562,0.008408388214013759,2.1375286267100137e-05,-0.009353383309634434,1
2022-01-06,-0.0026045873599507795,0.0028255824304041894,0.004362686839354286,-0.012749715131014363,-0.038640720743559225,1
2022-01-07,-0.0014660766163909023,-6.947902928945642e-05,0.0006589296252343774,0.006208316316708134,0.005509318446925084,0
2022-01-10,-0.012728555564397268,0.002666141802447072,-0.002781761427715435,0.0005680055014238195,-0.004847344320308928,0
2022-01-11,0.0008886555511512764,-0.0021762746404903033,0.006609139933160903,0.003523591210637156,-0.0014231788159808673,1
2022-01-12,0.0007793995725875191,0.0006364232808430719,-0.0005936840671478528,0.002396271727949094,0.0038213450855020003,0
2022-01-13,0.003134460776741825,0.0015387171657499058,0.0014846047252204807,0.002998715738194933,0.008061646945065231,0
2022-01-14,0.0028889503856458824,-0.0018903591994451872,-8.365515135604637e-05,-0.004804096330963542,-0.005125504339448567,1
2022-01-17,0.009519565344824366,-0.004627300020670379,0.003707250625515698,0.004642256345510398,0.0010128247269064268,1
2022-01-18,0.0013195509439624575,4.544978474872084e-05,0.0029935682233039823,0.002236340692246343,-0.0025277315798524834,0
2022-01-19,0.008492099240749508,-0.0023736225566089535,-0.006192068905873097,0.00019797428868338157,-0.01418948924373665,1
2022-01-20,-0.010058828646663543,0.0017268859887900154,-0.0034819721387807003,0.00022097229013436518,-0.0012730137338090447,0
2022-01-21,-0.014028082857321196,-0.0017488729469395813,-0.009341745076311228,-0.013762846706750279,-0.016630447493734945,1
2022-01-24,0.005766316479483399,-0.00320917587482389,0.002484524211711253,-0.01229173182520638,-0.0007867056275873183,0
2022-01-25,-0.005223361990329096,-0.0011292274271133104,-0.00041461731314100644,0.0004454134183137325,-0.021800222741398454,1
2022-01-26,-0.0010834474941398857,-0.0006219434286939466,0.003134923540978523,0.00157221474263237,0.0003692098399452475,0
2022-01-27,0.0015186934342600051,0.0004366729528452449,0.0009556152852169729,-0.0013390113984457592,0.0026502783862230738,0
2022-01-28,0.00654690672859361,-0.0023065711957270473,0.0030919102764415734,0.012269408461396188,0.018306402257368206,1
2022-01-31,-0.0031150915514000063,1.2754462875298265e-05,-0.0007108986460349768,-0.0014073245160583698,0.0018137092688946122,0
2022-02-01,-0.005438632588863952,-0.005267972556281788,-0.004173472024505389,-0.0014353243978468264,0.005622837073611672,0
2022-02-02,0.001244754894804156,0.0002919220001355088,0.002043121827432026,0.0011293214271404063,0.0020527954853186148,0
2022-02-03,0.009020105359169773,-0.0044053683504945915,0.00848667423933033,-0.004518688160709441,0.0030382121118162617,1
2022-02-04,-0.000645322357894782,-0.0021626017569035248,-0.004365237165542642,-4.0979504933834384e-05,-0.014918208618365618,1
2022-02-07,-0.010674538371028362,0.011524316336206196,-0.017903376572487743,-0.012629474819367957,0.023619110932777243,2
2022-02-08,0.002963200777206405,-0.0015306517023343212,0.0009788610746553504,0.0023456953287475674,-0.00012884599929604014,0
2022-02-09,0.001495914938531642,0.004850722873849519,-0.0008240275995791304,0.004473977680142431,0.010572544161016465,0
2022-02-10,0.004705905697797395,0.0012456871237952014,0.0009240854407726589,-0.004078044208531487,0.0031899433192983826,0
2022-02-11,-0.003785307071128656,0.0010859385249792645,-0.0037924530426621693,-0.0025513786111520426,-0.0022496770213552616,0
2022-02-14,-0.03909351272233492,0.009076488377808887,0.0022624683696275466,-0.006715410346855369,0.014387119307067694,2
2022-02-15,0.016565537467231457,-0.0022134681072085304,0.013862933948347034,0.002346807640856025,0.005465818047262116,1
2022-02-16,-0.008488828922553171,0.0008373104661400125,0.0020922363015179538,0.0009406223538428823,-0.009299563385420855,1
2022-02-17,-0.0027962139051951923,-0.004377917988219044,-0.0005423020829260823,-0.002502155675824061,-0.005863827862011819,0
2022-02-18,-0.0005362012895694368,-0.0007814093346663291,-0.0035285682537666337,-0.0033705326201935145,-0.02412217726109196,1
2022-02-21,0.0010449931134810008,0.000664112776372487,0.0005840121694249954,0.00014552036864953736,-0.00455473495696715,0
2022-02-22,-0.0006915751132734133,0.000549177759446279,0.0004203638683005013,0.004418521459723962,0.0032342847456796687,0
2022-02-23,0.00039263037884184184,0.0006785731230887632,0.00042215528144914205,0.004995705907635452,0.005847977352869069,0
2022-02-24,0.0009880195367686373,0.0010807510044584263,-0.0005076241290170907,0.0028178614668309524,0.0028113227130592334,0
2022-02-25,-0.009850928361865078,0.0009723287885030064,-0.002244815293700007,0.00273057103562138,-0.002025484812398236,0
2022-02-28,-0.025168332447120547,0.0033883822188292318,-0.010543248647762984,-0.0010503403984520692,-0.0031700422200045242,0
2022-03-01,0.0056492257827759395,0.001166761674677473,0.006830331295966375,0.0004120609562472613,0.005035153469315301,0
2022-03-02,0.002932377004574008,-0.00026462497846030755,0.00508461921150639,0.0007884216043680842,-0.028976817533446032,1
2022-03-03,-0.0010409719480700855,0.0019247560970055146,-0.00044168566401165137,-0.005782705883174844,0.016379439194403937,0
2022-03-04,-0.0028015883219024776,0.0033158067412604494,-0.0023153957057238444,-0.002669206408596517,-0.006770728256434756,0
2022-03-07,-0.016751536167840957,0.0029988896770275827,-0.010062509991138155,-0.011718813420245916,-0.0349581936082179,2
2022-03-08,-0.011417955370853189,0.00361431777848977,2.4346190403726382e-05,-0.0056732372973977456,-0.0016990157131077592,1
2022-03-09,-0.0014053600613141994,0.0009625869744698606,0.0013163583871517327,0.004953412587356881,0.0021979892328690544,0
2022-03-10,0.0018136186498348581,-0.0015301057975917658,-0.0008962455743508205,0.0006879235960788372,-0.0061154543415364885,0
2022-03-11,-0.019893814197402392,-0.0008131417582655137,-0.010857617464224204,-0.00365184440237199,0.005699625304898797,1
2022-03-14,-0.004050462025376463,-0.0008509444729468209,0.0008471205728250861,0.0051661003699686086,-0.00863058791221353,0
